comment,emoji_sentiment,caps_count,yelling_alert,profanity_score,polarity,subjectivity,length,num_words
atlanta is my favorite airport whenever i ve a choice i choose this airport over any other airport in the up they have the best transit allowing you to make connections under mins plus delta s skyblue is the best,0.0,0,0,0.010227903145873476,0.59375,0.49375,0.8829060660177417,0.8534892765859421
it s a very huge airport but everyone who works there will help you get around they try to keep the lines moving when it s super busy,0.0,0,0,0.0106342566867145,0.3177777777777778,0.6555555555555556,-0.09835541535399257,0.08183955960838549
airport with little infrastructure original aeropuerto com pouch infraestrutura,0.0,0,0,0.013769403787231599,0.09375,0.625,-0.7690911114815071,-1.1399391589394126
good to be back home easily manageable and user friendly,0.0,0,0,0.022515567967635774,0.3770833333333333,0.4833333333333334,-1.0547748339061893,-1.0756350158579495
i ve always enjoyed connecting through atlanta but this was my first time going through security here the system they have is ok but could use better flow in getting people through the checkpoint everything was clean and i had no issues finding food facilities transportation or my gate,0.0,0,0,0.007923496540421817,0.42333333333333334,0.5466666666666666,1.8020623903406319,1.4322265643191097
not as bad as people say easy to get around lots of places to eat how do you review an airport,0.0,0,0,0.07744034654003591,-0.13333333333333325,0.75,-0.5827756403349753,-0.3682894419618559
scarcity of money original,0.0,0,0,0.03327440799945146,0.375,0.75,-1.427405776199253,-1.4614598743467277
date of visit typical airport experience didn t seem any better or worse than any other airport,0.0,0,0,0.04034961778660115,-0.04791666666666666,0.49375,-0.5703546089252065,-0.6255060142877081
one of the worst airports i ve every gone through not enough seats to wait at your gate and not enough places to grab a bite to eat with out waiting over an hour,0.0,0,0,0.439408772956041,-0.3333333333333333,0.6666666666666666,0.2494334641195335,0.4676644180971638
beautiful airport very quick to get through security,0.0,0,0,0.054302045280474644,0.6416666666666666,0.825,-1.1044589595452643,-1.2042433020208756
although very busy and congested they had a smooth transition through sa,0.0,0,0,0.021184437427069668,0.265,0.445,-0.8560383313498886,-0.9470267296950234
wonder works itself is awesome i wish we could of done more while there however while we were there we went into lockdown because there was a shooter in the mall it was a terrifying experience with young children i do not recommend visiting,0.0,0,0,0.05114781033887202,0.15,0.725,1.2306949454912677,1.1107058489117945
all of those animals are clearly sad with no hopes of ever having a normal life aside from being alive and haunted by immature humans,0.0,0,0,0.35210512058467563,-0.08333333333333333,0.6833333333333332,-0.09835541535399257,-0.11107286963600368
zoo was big but lots of closed exhibits splash pad is always fun but packed skip the long line and buy your tickets online,0.0,0,0,0.024834291216828,0.03749999999999999,0.2,-0.23498676086144923,-0.17537701271746675
very few animals walked hours to see a tiger elephant aquarium were ok,0.0,0,0,0.09304079628155248,0.12,0.315,-0.8808803941694262,-0.8827225866135604
i was very excited to see this place but it didn t have much to offer could look at everything in about min and it was dollar per person also it sunk of sewage the entire time,0.0,0,0,0.05592675843513602,0.22916666666666666,0.6,0.4233279038562965,0.660576847341553
congress to vegas means business and mccarron international airport on new frontier airlines routes including one to our friends at sp airport congress also to palm beach international airport pb on new service to hatfield jackson atlanta international airport on frontier airservicedevelopment airlines airports travel lasvegas palmbeach,0.0,0,0,0.011191594815232277,0.05454545454545454,0.18181818181818182,2.447956023648609,1.3036182781561836
very rude and ugly employees security followed my family and i around the whole time we were here we were discriminated against and they had us surrounded by security absolutely ridiculous and i will never be back,0.0,0,0,0.5037654703578699,-0.24466666666666664,0.636,0.8953270974275104,0.660576847341553
way took crowd didn t enjoy at all left within the st hour after our reservation,0.0,0,0,0.07604889746102986,0.2,0.25,-0.7566700800717383,-0.6898101573691712
disappointing the tickets are very expensive and the service in general is bad slow on all rides,0.0,0,0,0.03460143703145165,-0.44000000000000006,0.6353333333333333,-0.5579335775154377,-0.6255060142877081
there should be a more detailed instructions for people that are not from georgia,0.0,0,0,0.009880626141889217,0.45,0.625,-0.7442490486619695,-0.8184184435320973
never any issues when i come through here bathrooms are clean,0.0,0,0,0.01914255641318114,0.3666666666666667,0.7000000000000001,-0.9926696768573453,-1.0113308727764865
airports are running at full capacity hatfield jackson atlanta international airporthartsfield jackson atlanta international airporthartsfield jackson atlanta international airport atlanta international airport,0.0,0,0,0.07922853414317037,0.06999999999999999,0.11000000000000001,0.8580640031982041,-0.30398529888039283
great for kids great place for younger kids the atmosphere was fun and the place was clean the workers were all helpful and friendly i loved all the playgrounds they had to also entertain the kids definitely a must do for kids under ish,0.0,0,0,0.02590204610068052,0.41770833333333335,0.525,1.1810108198521925,1.1107058489117945
the beauty of chicago it was very cold but thank you for this awesome experience love you guys white heart,0.0,0,0,0.09115714985997046,0.18,0.65,-0.43372326341774986,-0.43259358504331896
it is over hoped and over expensive i was here when dropping of my son on his college admission to university of wisconsin and some work for my own moonpreneur i could have spent more time for moonpreneur,0.0,0,0,0.030961929438880487,0.125,0.575,0.7835378147395914,0.724880990423016
had never flown before despite the long line through sa from the holiday rush i was surprised by how efficient the airport process was no troubles and really eased my airport anxiety,0.0,0,0,0.00841081954605888,0.08333333333333333,0.5,0.510275123724678,0.3390561319342377
small airport but it s so easy to fly in and out of clean inside also,0.0,0,0,0.018305418413146656,0.3375,0.7083333333333334,-0.893301425579195,-0.6898101573691712
lights were pretty neat but slightly underwhelming,0.0,0,0,0.023676079286428262,0.04166666666666667,0.5833333333333334,-1.129301022364802,-1.2685474451023386
theatre safety regarding covid d experience actually ut my leg some staff was great and super friendly but most just seemed over life the whole building was very hot and the bathroom stalls were mch too small the sea lion show pier was awesome but over all poor quality visit,0.0,0,0,0.01472510507041749,0.2883333333333334,0.5916666666666666,1.6654310448331753,1.4965307074005727
show up at pm with my wife and two year old son to buy tickets and see the aquarium they stop selling tickets at pm not a soul here on a saturday afternoon and they will not sell us tickets i hope you go out of business for such an idiotic rule there was literally no one here,0.0,0,0,0.35766812709517815,-0.18888888888888888,0.5111111111111111,1.677852076242944,2.010963852052277
its under construction parking lot is not enough there is no public restrooms in parking garage,0.0,0,0,0.07277054656498619,0.0,0.2833333333333333,-0.5703546089252065,-0.6898101573691712
the aquarium is mainly filters etc facts to read about there are not alot of live animals we were very disappointed the baltimore aquarium is much better also the parking garage is horrible,0.0,0,0,0.029459443022010506,-0.23439393939393943,0.6616666666666667,0.5972223435930595,0.40336027501570076
massive and busy airport but quick and reasonably efficient to get around,0.0,0,0,0.020628950547408015,0.15833333333333333,0.6,-0.8436172999401198,-0.9470267296950234
at pm everything shuts down food wise being stuck at the airport with constant delayed flights two very young children and nothing to feed or give them to drink it s horrible,0.0,0,0,0.07111967310994433,-0.06511111111111112,0.6084444444444445,0.41090687244652774,0.3390561319342377
i must have expected too much i just saw it,0.0,0,0,0.01506032643890586,0.05,0.30000000000000004,-1.2162482422331835,-1.0756350158579495
everyone that works there is disgruntled,0.0,0,0,0.06732593259728739,0.0,0.0,-1.25351133646249,-1.3328515881838017
i wish it were bigger and not surrounded by loud busy streets that i hear the whole time,0.0,0,0,0.10133360843005268,0.1,0.5,-0.657301828793588,-0.5612018712062451
the aquarium itself is pretty great exhibit wise despite having timed ticket arrival there doesn t seem to be any real flow control here like the aquarium in chattanooga and chicago so there s a crush of people making it impossible to get close to many of the animal enclosures,0.0,0,0,0.010138403138413004,0.2972222222222222,0.7416666666666667,1.6902731076527129,1.4965307074005727
victory hand light skin tone bandshell but time to move on zootampa at lowry park,0.0,0,0,0.027332446807121786,0.4,0.7,-0.7442490486619695,-0.7541143004506342
well organized and functional therefore comfortable original bien ordenado y functional por lo tango comfortable,0.0,0,0,0.0863770089193186,0.39166666666666666,0.7833333333333333,-0.3591970749591371,-0.7541143004506342
one of the rides just has a longer time waiting in the line than how much is supposed to be the line in splash battle took more than minutes i ve noticed some of the boats in that ride were empty,0.0,0,0,0.016848795854489347,0.19999999999999998,0.39999999999999997,0.6717485320516723,0.9177934196674052
dirty not as sanitary as they say didn t see anyone cleaning and i was at this airport for hrs,0.0,0,0,0.08500408483045196,-0.6,0.8,-0.5827756403349753,-0.43259358504331896
skyway met us at the plane and quickly had my dad wheeled to the other end of the airport in time to make ia close connection well done,0.0,0,0,0.013616080128643553,0.10416666666666666,0.4375,-0.073513352534455,0.08183955960838549
it s an extremely informative airport easy to navigate and plenty of entries the food is a little price but hey it s an airport what do you expect i only gave it stars because i didn t go through security connection flight i ve always liked hatfield,0.0,0,0,0.018662539435512958,0.14416666666666667,0.8266666666666668,1.3424842281791867,1.3679224212376466
super busy and crowded wear good walking shoes lots of familiar entries also be aware everyone does not wear a mask or wear it properly,0.0,0,0,0.14344926438893468,0.29305555555555557,0.40277777777777773,-0.073513352534455,-0.11107286963600368
if your going to go here spend the extra few bucks and get the pass for the experience in the back all together it was fun place was kept pretty well and it would pro get a star rating if the mirror maze wasn t so disappointing,0.0,0,0,0.07092564981368735,-0.041666666666666664,0.3499999999999999,1.0692215371642735,1.3036182781561836
did not find it worth the cost we saw one show ate an expensive lunch rode the train and while expecting to see lots of christmas lights instead saw lots of construction just not worth the cost of parking and tickets,0.0,0,0,0.05426722917026964,-0.11666666666666665,0.3,0.9325901916568168,0.9177934196674052
the movement is a bit disappointing and the performance time is a bit fumbled,0.0,0,0,0.005858354618175859,-0.6,0.7,-0.7939331743010447,-0.8184184435320973
what a horrible start for a family christmas vacation cottage was not ready at regular check in time all we were told sorry we are short staffed so you will just have to wait we had small children with us tired hungry and not happy cr you didn t make a very good first impression,0.0,0,0,0.11437300261188026,-0.149,0.6090256410256409,1.7151151704722505,1.818051422807888
not worth the time and money they charge disney prices but you get a carnival experience,0.0,0,0,0.031240383204069817,-0.15,0.1,-0.657301828793588,-0.6898101573691712
today was by ar my best experience at atl airport no long lines everyone friendly great time,0.0,0,0,0.004833886125867404,0.55,0.4875,-0.6076177031545129,-0.6255060142877081
its ok fun but not crazy fun kids between and maybe would really enjoy it not that many rides a bit outdated and very expensive entry,0.0,0,0,0.09533565599235772,0.15625,0.5429166666666666,-0.09835541535399257,-0.04676872655454063
not very explanatory lots of empty space food area slim and expensive,0.0,0,0,0.029942942195928163,-0.2333333333333333,0.5,-0.893301425579195,-0.9470267296950234
love this zoo beautiful enclosures awesome animals everyone is very friendly it s very clean and this is a huge zoo even when it s busy it isn t crowded great gift stores and decent food choices we love it here,0.0,0,0,0.01098993937515616,0.5280833333333333,0.7376666666666667,0.8580640031982041,0.9177934196674052
sacramento sa showed a cat off of the table this needs to be addressed,0.0,0,0,0.00979943210427758,0.0,0.0,-0.8808803941694262,-0.8184184435320973
my day at zootampa at lowry park was a great zoo day as always but for some reason most of the animals i saw were facing the other way than face screaming in fear face with tears of joy,-0.4404,0,0,0.13628700710118108,0.49375,0.45625,0.5475382179539844,0.789185133504479
baggage claim easy to find pretty organized,0.0,0,0,0.003243614651559356,0.3416666666666667,0.9166666666666667,-1.2162482422331835,-1.2685474451023386
cityscape at dusk chicago hot dog pizza wind face i approve smiling face with heart eyes although super cold in winter do beni au na si aber jetzt throwback finished pleading face smiling face with hearts,0.7184,0,0,0.1281766948571752,-0.005555555555555573,0.8388888888888889,0.7835378147395914,0.5962727042600899
this is a very nice aquarium with knowledgeable employees the shows are great,0.0,0,0,0.013286506968942863,0.79,0.875,-0.7939331743010447,-0.8827225866135604
atlanta hatfield airport air transportation hub like a supercenter this is a busy airport transitioned quickly from arrival navigation to rental car center simply catch the sky train you ll find baggage claim here too airport screening on departure was brisk and efficient overall good experience busy and active a lot of movement,0.0,0,0,0.025086319586365747,0.125,0.34464285714285714,2.3485877723704585,1.6894431366449618
airport is to big to be haven those hour tsa check lines,0.0,0,0,0.027170258591199335,0.0,0.1,-1.0547748339061893,-0.9470267296950234
such when the airline promise hotel and no hotel available,0.0,0,0,0.024501953578827923,0.2,0.45,-1.0299327710866517,-1.0756350158579495
my home airport a good airport after traveling the world and having to deal with asian european european union south american and african this i ll never complain about sp this again,0.0,0,0,0.03574233823812139,0.11666666666666665,0.10000000000000002,0.510275123724678,0.3390561319342377
we loved all the variety and it was so nice to have such wheelchair accessible spaces for my grandmother to easily navigate,0.0,0,0,0.0216662614302574,0.4216666666666667,0.7016666666666667,-0.22256572945168046,-0.30398529888039283
not much to see for the price you pay they should let you see something free,0.0,0,0,0.04154647834076728,0.15000000000000002,0.5,-0.8063542057108135,-0.6898101573691712
this is how people park in atlanta air port handicap parking and police don t issue tickets because they work at airports and they are buddies smiling face,0.0,0,0,0.06605567321188634,0.0,0.0,0.17490727566092076,0.08183955960838549
some much to explore at the living desert carousel horse sparked railway car,0.3182,0,0,0.04215169201727022,0.2,0.2,-0.8063542057108135,-0.8827225866135604
do better pro visual appeal staff awesomecon my cleaning request ignored strains of hair on the shower tub,0.0,0,0,0.02811194398988389,0.25,0.25,-0.43372326341774986,-0.5612018712062451
it was a nice place to visit but felt it was a bit operated but we still enjoyed our time there,0.0,0,0,0.06675986854244824,0.55,0.85,-0.5703546089252065,-0.3682894419618559
excellent main aquarium worth seeing lots of conservation and education overall not as large as i would have liked to see,0.0,0,0,0.15177154391101438,0.38015873015873014,0.4436507936507937,-0.24740779227121804,-0.3682894419618559
get the membership instead of paying for an exhibit,0.0,0,0,0.030989302843037737,0.0,0.0,-1.116879990955033,-1.1399391589394126
not much open clear was by took longer than pre check,0.0,0,0,0.0291490427389176,0.05000000000000001,0.44166666666666665,-1.0920379281354955,-1.0113308727764865
hrs spent here was ok would be nice not to have those metal arm rest though,0.0,0,0,0.017599347383697096,0.3333333333333333,0.5333333333333333,-0.8187752371205822,-0.6898101573691712
no military discounts most of the attractions were closed when we got there and they even charged for babies very disappointed,0.0,0,0,0.07820354526081694,-0.13125,0.41875,-0.18530263522237408,-0.3682894419618559
had issues with parking but other than that no issues,0.0,0,0,0.013826107984489275,-0.125,0.375,-1.0920379281354955,-1.0756350158579495
i like the place thumbs up thumbs up thumbs up to fly back to ns airplane airplane airplane airplane airplane soon,0.0,0,0,0.021593780542706494,0.4,0.45,-0.33435501213959956,-0.3682894419618559
didn t know d was gone until we arrived but had a great time and learned a lot shout out to meredith collins,0.0,0,0,0.017166888170040938,0.8,0.75,-0.40888120059821226,-0.2396811557989298
been here many times i enjoyed spending time with my kids,0.0,0,0,0.2284402725103309,0.5,0.6,-1.0423538024964205,-1.0113308727764865
small airport no access between terminals few food options in terminal a,0.0,0,0,0.010938903861672605,-0.225,0.25,-0.8560383313498886,-0.9470267296950234
the place is very nice and clean but expensive,0.0,0,0,0.02927304877899468,0.21555555555555558,0.8000000000000002,-1.178985148003877,-1.1399391589394126
gets a little crowded during events like zoo lights and the holidays they even ran out of cider and hot chocolate on those days not bad for the price but be prepared to wait for parking,0.0,0,0,0.025111819443515603,0.13749999999999998,0.6722222222222222,0.5475382179539844,0.5962727042600899
never had an on time flight always delays it should be called flight delay international airport,0.0,0,0,0.010714663541707444,0.0,0.0,-0.5579335775154377,-0.6898101573691712
this airport needs an expansion and an upgrade no way this is the second biggest city in texas and the airport looks like this,0.0,0,0,0.027481196440098936,0.0,0.0,-0.18530263522237408,-0.17537701271746675
if you cannot get any food after or pm in the busiest airport in the world i cannot provides anymore than star horribly dirty most times especially the bathrooms as well i as an employee i m here every week so this isn t a been here once and a bad review post just my honest opinion come on atlanta get to work people,0.0,0,0,0.10215814965185954,-0.039999999999999966,0.7733333333333332,2.1871143640434645,2.3967887105410552
overpriced the regular ticket price doesn t include the tokens for the games don t take teenagers,0.0,0,0,0.01685011331204263,0.0,0.07692307692307693,-0.5455125461056689,-0.6255060142877081
it was small compared to other aquarium so it was a bit of a waste of money,0.0,0,0,0.04303138008471118,-0.19166666666666665,0.25833333333333336,-0.8187752371205822,-0.6255060142877081
bus driver united airlines agents were helpful but seemed a bit stressed even though it wasn t busy sa lines move rapidly security checkpoint to united airlines boarding gates is a long distance on foot hardly any golf carts were available,0.0,0,0,0.004337101187472515,0.03958333333333333,0.41041666666666665,1.2182739140814989,0.9177934196674052
some of the exhibits were not working grand kids had a great time very hands on had a great time,0.0,0,0,0.022607128105629114,0.575,0.7,-0.5579335775154377,-0.43259358504331896
found it to be a little disappointing to be honest seems like every other exhibit was under construction or had no animals and the exhibit was closed down i don t feel that the price we paid was worth it,0.0,0,0,0.09111438426548876,-0.03829365079365079,0.4234126984126984,0.7711167833298226,0.8534892765859421
it s your average airport allow a long time for clearing border control especially if transiting between flights,0.0,0,0,0.0390629688295262,-0.06666666666666667,0.6,-0.3591970749591371,-0.5612018712062451
no refund if you book through trip advisor and had any bad experience they had overlooked tram service and we could not go on that they did refund few people but since our booking was through trip advisor so we did not get any refund,0.0,0,0,0.0253105149634097,-0.44999999999999996,0.3833333333333333,1.143747725622886,1.1750099919932575
who is paying these prices really sad that they make it affordable for a family to visit,0.0,0,0,0.09737424103667755,-0.5,1.0,-0.657301828793588,-0.6255060142877081
check the weather before you go if it s cold the animals like to hide,0.0,0,0,0.08131219982294953,-0.6,1.0,-0.893301425579195,-0.7541143004506342
was a pretty quick check through tsa even though it was very busy,0.0,0,0,0.051205404442064416,0.23777777777777775,0.63,-0.9429855512182701,-0.8827225866135604
quick efficient and great to be back,0.0,0,0,0.026930093456080877,0.37777777777777777,0.4166666666666667,-1.303195462101565,-1.2685474451023386
never a big wait can get there just an hour or less early and still make your plane unless a holiday time,0.0,0,0,0.014384397101381497,-0.022222222222222216,0.15555555555555556,-0.4461442948275186,-0.30398529888039283
very busy with no stopping had to ride the loop twice because of passenger delays and no wheelchair access to help passenger,0.0,0,0,0.01718710981743814,0.13,0.39,-0.21014469804191166,-0.30398529888039283
getting rhinos and goats sushi and more sushi wind storms a win at the casino pickleball nou a few new have restaurants til next time p s ranchomirage palmsprings thelivingdesertzoo boozehoundsps,0.0,0,0,0.17860402929119995,0.24727272727272726,0.2909090909090909,0.6717485320516723,0.27475198885277463
terminal a sa was a wait of an hour this morning thankful i planned ahead so didn t miss my flight but i heard many others who did,0.0,0,0,0.009519758628010409,0.5,0.5,-0.13561850958329894,0.08183955960838549
was a great experience for the kids both my month old and year old had fun and loved everything can t wait to take them back again so they learn more each time,0.0,0,0,0.06693755338366268,0.35714285714285715,0.37857142857142856,0.2245914012999959,0.40336027501570076
only for kids not suitable for adults few exhibitions only entrance fee is not worthy for this place over priced,0.0,0,0,0.04687047139807754,-0.12833333333333335,0.77,-0.3591970749591371,-0.43259358504331896
airport is small so not a ton of options in regards to food shops but i didn t have an issue finding what i needed the staff is very friendly too,0.0,0,0,0.005761860949293257,0.11875000000000002,0.525,0.050696961563232876,0.27475198885277463
some really fun rides and great theme ing unfortunately of the restaurants and food courts were closed i m not sure where you are supposed to eat when nothing is open,0.0,0,0,0.07292117235440003,0.041666666666666685,0.5731481481481481,0.31153862116837744,0.27475198885277463
definitely an all day trip so much to see and do lots of exhibits and you can go through an actual space shuttle i recommend you download the app first and get booked for the tram rides to get them out of the way since they are min each,0.0,0,0,0.00608898439382483,0.1125,0.2833333333333333,1.1810108198521925,1.4322265643191097
they need to add more stores but other than that great,0.0,0,0,0.002067839455422269,0.39166666666666666,0.5416666666666666,-1.0796168967257267,-1.0113308727764865
while mike s name tag boldly states security he went out of his way to provide excellent customer service and we had a great time thanks again mike,0.0,0,0,0.006584726436227277,0.5833333333333334,0.6541666666666667,0.07553902438277045,0.08183955960838549
food was cold wine was absolutely horrible i realize it was at an airport during a pandemic however the server was exceptional the food was credible,0.0,0,0,0.06424247836016277,-0.13333333333333336,0.925,0.08796005579253924,-0.04676872655454063
guess what callaway gardens all of our oz mason jars are marked down to for the rest of the evening,0.0,0,0,0.016421997808609274,-0.02777777777777779,0.4444444444444444,-0.5206704832861313,-0.43259358504331896
it s a busy large frustrating airport i had a hour layer between connecting flights from international to domestic i needed the first hours of it but since i have global entry i made it through all my checkpoints quickly and easily it would be nice if the sb and electrical connections worked better for keeping devices charged,0.0,0,0,0.0037156913594456687,0.18463203463203462,0.44502164502164504,2.311324678141152,2.010963852052277
we were in at am trams were not running had to walk from entrance to e took awhile other than that is was great,0.0,0,0,0.011279956305325215,0.3375,0.5625,-0.3716181063689059,-0.17537701271746675
don t waste your money on diamond season passes i don t see any rewards for loyalty just buy preferred parking and trailblazer passes for the day,0.0,0,0,0.08432017441312331,-0.2,0.0,0.050696961563232876,0.017535416526922424
great airport clean and good internal transport,0.0,0,0,0.015298501918995299,0.4666666666666667,0.5125000000000001,-1.1665641165941083,-1.2685474451023386
everything was nice the food was hot and expensive the people were nice and it wasn t that busy the kids had the best time ever,0.0,0,0,0.029526230802696497,0.3416666666666666,0.6916666666666665,-0.1728816038126053,-0.04676872655454063
only airport they close sa boarding at times why when we pay,0.0,0,0,0.01854709506808951,0.0,1.0,-1.005090708267114,-0.9470267296950234
we did the city pass and couldn t say anything bad about any of the adventures that we got to see beating face with smiling eyes,0.4588,0,0,0.14162827219760674,-0.6999999999999998,0.6666666666666666,-0.1604605724028365,-0.04676872655454063
it was definitely worth a half day visit unfortunately it was per crowded the week after christmas younger kids didn t enjoy it as much i highly recommend buying tickets in advance,0.0,0,0,0.005026069399910465,0.03222222222222222,0.3844444444444444,0.48543306090514043,0.3390561319342377
it was cool to see but not worth the price drive an extra minutes to the bass pro aquarium the branson aquarium took us minutes to walk through and the bass pro took hours for the same price,0.0,0,0,0.12558583105841278,-0.016666666666666677,0.32916666666666666,0.6096433750028283,0.724880990423016
huge the mushrooms were ordinary and not that i cared about sanitizing the chairs but what i saw a cleaner do was poor lots of good choices to eat but may close very early,0.0,0,0,0.06198252902449147,0.11600000000000002,0.5980000000000001,0.37364377821722133,0.4676644180971638
pick up area is always congested cars parked there west economy shuttle takes mins or so to arrive what kind of service is that worse than sf and ak,0.0,0,0,0.008144192457184502,0.09999999999999998,0.75,0.08796005579253924,0.14614370268984853
love this airport easy parking shuttle nicely laid out in the terminals quick getting through sa,0.0,0,0,0.011636180739673964,0.4666666666666666,0.7333333333333334,-0.5579335775154377,-0.6898101573691712
easy to navigate clean and all employees are helpful if needed,0.0,0,0,0.012975502346843864,0.4,0.7666666666666667,-0.9802486454475765,-1.0113308727764865
at pm on a saturday evening most places where closed those that where open were out of food and or drinks and did not want to fix new way too early in the night for a major airport to be shutting down trashcans were also overflowing and there is not seating near the food this was all in terminal a,0.0,0,0,0.01258483003039303,0.0804135101010101,0.3804292929292929,1.9511147672578573,2.139572138215203
busiest yet good customer service,0.0,0,0,0.0987320474210399,0.7,0.6000000000000001,-1.3404585563308713,-1.3971557312652647
expensive for because of all the things not working on our visit this time also our nd visit so not as exciting,0.0,0,0,0.020474338331392637,-0.1,0.75,-0.3716181063689059,-0.30398529888039283
my only issue is why are they giving out snacks on the plane so people can take their mask down to eat,0.0,0,0,0.2120552622463935,-0.07777777777777779,0.6444444444444445,-0.483407389056825,-0.30398529888039283
when december opened up more southwest airlines flights from my me airport sacramento international airport to san antonio international airport here s the latest updates on mask mandates for travel restrictions between the and the,0.0,3,1,0.022052532237301775,0.25,0.35,1.1189056628033487,0.5319685611786269
had fun there with the family only spent a couple hours to get through everything note that some parts are indoors and some are outdoors we were able to see some dolphins going by in the water,0.0,0,0,0.016658471301131066,0.175,0.48125,0.6344854378223659,0.660576847341553
white heart day is the last day to get your discounted callaway gardens tickets callawaygardens,0.0,0,0,0.0625321772537166,0.0,0.03333333333333333,-0.5703546089252065,-0.7541143004506342
never fly delta or go through atl if your life depends on it took minutes to find someone to operate the bridge everyone is rude with attitude no accommodations for families zero courtesy absolutely the worst experience of my life and i fly every airline,0.0,0,0,0.07070166777068952,-0.13999999999999999,0.86,1.4045893852280307,1.1750099919932575
very wonderfully beautiful,0.0,0,0,0.08503735704058021,0.85,1.0,-1.427405776199253,-1.525764017428191
bought season pass very disappointed this year will not buy again never did get to use the bring a friend passes due to limited times shows cancelled last minute or replacement sent fireworks cancelled shops closed,0.0,0,0,0.01286041848554012,-0.25428571428571434,0.3319047619047619,0.9077481288372792,0.5962727042600899
arrive hours early or else,0.0,0,0,0.012427862920054409,0.1,0.3,-1.427405776199253,-1.3971557312652647
i flew into the airport and was very happy clean and not very crowded i would fly through here again,0.0,0,0,0.0433470394417373,0.5166666666666666,0.725,-0.5082494518763626,-0.43259358504331896
my year old waited for min for a two min play if you come here expect long wait time today wednesday at least min wait for each play,0.0,0,0,0.0232728567152971,-0.08333333333333333,0.3333333333333333,-0.11077644676376136,0.08183955960838549
did everything in a day not enough big n tall rides,0.0,0,0,0.05569890136718327,0.0,0.3,-1.116879990955033,-1.0113308727764865
i am an experienced traveler and i found this airport extremely busy and difficult to navigate traverse the stores and restaurants have reduced hours of operation the signage is poor and the restrooms are not great,0.0,0,0,0.016536752714153433,-0.08,0.7100000000000001,0.9077481288372792,0.5962727042600899
i wish i had more time to explore this area they definitely need a cleaning crew to come through here more often because people are leaving trash everywhere,0.0,0,0,0.02208321415249422,0.3333333333333333,0.5,0.18732830707068954,0.08183955960838549
atlanta airport is one of my favorites it is one of the hubs to fly all around the usa and offers several shopping experience and a large number of restaurants and bars don t miss the opportunity to use this airport,0.0,0,0,0.01557645272495529,0.2785714285714286,0.33214285714285713,0.920169160247048,0.9177934196674052
stars for the writers star for the people showed up right as they opened and it was still instantly packed,0.0,0,0,0.043431455937996424,0.14285714285714285,0.6011904761904762,-0.43372326341774986,-0.43259358504331896
it s been a while since i ve been to the airport to pick someone up improved signage for arrivals is a huge plus clipping hands not as congested,0.0,0,0,0.06400633987234008,0.4000000000000001,0.9,0.03827593015346409,0.14614370268984853
slowly services a lot people but is ok,0.0,0,0,0.10555244186006059,0.09999999999999998,0.44999999999999996,-1.2783533992820273,-1.2042433020208756
really like the fast lines the cleaning bathrooms and the restaurants here,0.0,0,0,0.023527859064588187,0.2,0.4,-0.831196268530351,-0.9470267296950234
worst airport wanted over an hour to take shuttle from the international terminal to their domestic terminal,0.0,0,0,0.023161124234888357,-0.3333333333333333,0.3666666666666667,-0.40888120059821226,-0.6255060142877081
a little small for the price overall fun but not worth the price,0.0,0,0,0.07870488546291285,-0.057499999999999996,0.24000000000000005,-0.9554065826280389,-0.8827225866135604
was there with family member of young and old love the peaceful marine environment it was mesmerizing moment in the glass tunnel where you can see the marine life especially the sharks swim above in front and behind you i wish i can have such aquarium,0.0,0,0,0.03990178539139193,0.09444444444444444,0.5222222222222223,1.3673262909987243,1.2393141350747205
bollywood is great most of the staff especially the women for some reason were very rude and unfriendly i couldn t help but keep thinking as sweet as dolly is she would have been so disappointed in their rude behavior,0.0,0,0,0.09844879761775864,0.030000000000000002,0.7185714285714285,0.9450112230665856,0.8534892765859421
easy to navigate between the concourse always busy but you get use to it waiting areas at the gates are on the small side,0.0,0,0,0.06505729841822605,0.09444444444444444,0.5111111111111111,-0.24740779227121804,-0.17537701271746675
it was a very fun day what fun it was a very fun day was very fun,0.0,0,0,0.04370387608678148,0.36750000000000005,0.245,-0.9429855512182701,-0.6255060142877081
spacious and quite an experience of traveling on the international terminal versus the domestic terminal,0.0,0,0,0.02255623049536849,0.0,0.05,-0.4585653262372874,-0.7541143004506342
good zoo not too big not to small you can see everything in about hours with no kids,0.0,0,0,0.07437303746715665,0.15,0.3666666666666667,-0.7069859544326632,-0.5612018712062451
love the city but the organization of this airport is so screwed up you can t find anything not enough signs to direct you where you want to go even the tram driver said that most of his riders have been misdirected by signs or the lack of them i ve been at much larger airports that are far better organized,0.0,0,0,0.008518270019139382,0.24285714285714288,0.5714285714285714,2.0753250813555453,2.203876281296666
coming through customs they only had one screening point open had to get out of line and insist they open the other or we would have missed our flight normally i like to enjoy the art walking between the terminals the bathrooms were adequately cleaned,0.0,0,0,0.007885543064981472,0.10833333333333332,0.5511904761904762,1.3673262909987243,1.1750099919932575
great fun and learning for kids definitely a good place to go when it s not great weather to be outside can spend all day in there with everything they have to do,0.0,0,0,0.026483828014942822,0.27999999999999997,0.4699999999999999,0.2618544955293023,0.40336027501570076
very over priced sd per person takes about an hour or two to walk through,0.0,0,0,0.023934298677333515,0.2,0.3,-0.8436172999401198,-0.7541143004506342
